time,Altitude,BatteryVolts,GPSFix,Latitude,Longitude,NumberOfSatellites,Pitch,Roll,VelocityX,VelocityY,VelocityZ,Yaw,destination,icmp_seq,num,pingtime,size(byte),ttl
2026-01-20 17:44:38.039974,-0.0170000000,12.5870000000,6.0000000000,35.7273024000,-78.6962748000,10.0000000000,0.0013671963,0.0016327659,-0.0100000000,0.0100000000,0.0000000000,-0.0193369312,172.16.0.1:,1.0000000000,15.0600335269,62.6000000000,64.0000000000,64.0000000000
2026-01-20 17:44:38.292269,-0.0170000000,12.5870000000,6.0000000000,35.7273024000,-78.6962748000,10.0000000000,0.0013696049,0.0016305546,-0.0100000000,0.0100000000,0.0000000000,-0.0191508463,172.16.0.1:,2.0000000000,15.3104630311,114.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:38.479330,-0.0170000000,12.5870000000,6.0000000000,35.7273024000,-78.6962748000,10.0000000000,0.0013713907,0.0016289150,-0.0100000000,0.0100000000,0.0000000000,-0.0190128760,172.16.0.1:,3.0000000000,15.4961407509,102.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:38.866292,-0.0170000000,12.5870000000,6.0000000000,35.7273024000,-78.6962748000,10.0000000000,0.0013750850,0.0016255233,-0.0100000000,0.0100000000,0.0000000000,-0.0187274651,172.16.0.1:,4.0000000000,15.8802411780,288.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:40.207395,-0.0170000000,12.5870000000,6.0000000000,35.7273023000,-78.6962747000,10.0000000000,0.0012034356,0.0014443237,-0.0100000000,0.0100000000,0.0000000000,-0.0178053698,172.16.0.1:,7.0000000000,17.2130015944,1014.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:40.926888,-0.0170000000,12.5870000000,6.0000000000,35.7273023000,-78.6962747000,10.0000000000,0.0010763740,0.0013208554,-0.0100000000,0.0100000000,0.0000000000,-0.0173435224,172.16.0.1:,11.0000000000,17.9274817117,904.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:41.295891,-0.0170000000,12.5870000000,6.0000000000,35.7273023000,-78.6962747000,10.0000000000,0.0010295580,0.0012729007,-0.0100000000,0.0100000000,0.0000000000,-0.0171263428,172.16.0.1:,13.0000000000,18.2939696052,866.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:41.633378,-0.0170000000,12.5870000000,6.0000000000,35.7273023000,-78.6962747000,10.0000000000,0.0009908812,0.0012325096,-0.0100000000,0.0100000000,0.0000000000,-0.0169321545,172.16.0.1:,15.0000000000,18.6291689868,796.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:43.139424,-0.0170000000,12.5870000000,6.0000000000,35.7273023000,-78.6962747000,10.0000000000,0.0008864247,0.0011185337,-0.0100000000,0.0100000000,0.0000000000,-0.0160884087,172.16.0.1:,22.0000000000,20.1252217132,882.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:43.455297,-0.0170000000,12.5870000000,6.0000000000,35.7273023000,-78.6962747000,10.0000000000,0.0008778026,0.0011088040,-0.0100000000,0.0100000000,0.0000000000,-0.0159168317,172.16.0.1:,24.0000000000,20.4392607092,790.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:44.216005,-0.0132911854,12.5870000000,6.0000000000,35.7273023000,-78.6962747000,10.0000000000,0.0008641269,0.0010933209,-0.0100000000,0.0100000000,0.0000000000,-0.0155089667,172.16.0.1:,27.0000000000,21.1952007707,942.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:44.418296,-0.0094768364,12.5870000000,6.0000000000,35.7273023000,-78.6962747000,10.0000000000,0.0008658954,0.0010952647,-0.0100000000,0.0100000000,0.0000000000,-0.0154045765,172.16.0.1:,29.0000000000,21.3959559791,740.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:45.551535,0.0020000000,12.5870000000,6.0000000000,35.7273023000,-78.6962747000,10.0000000000,0.0009474408,0.0011727580,-0.0047925024,0.0047925024,0.0000000000,-0.0148237793,172.16.0.1:,34.0000000000,22.5207497551,862.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:46.110414,0.0020000000,12.5870000000,6.0000000000,35.7273023000,-78.6962747000,10.0000000000,0.0010404060,0.0012629537,0.0000000000,0.0000000000,0.0000000000,-0.0145288735,172.16.0.1:,37.0000000000,23.0756168616,805.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:46.553413,0.0020000000,12.5870000000,6.0000000000,35.7273023000,-78.6962747000,10.0000000000,0.0011732063,0.0014041646,0.0000000000,0.0000000000,0.0000000000,-0.0142410009,172.16.0.1:,39.0000000000,23.5157510436,844.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:46.659324,0.0020000000,12.5870000000,6.0000000000,35.7273023000,-78.6962747000,10.0000000000,0.0012049558,0.0014379249,0.0000000000,0.0000000000,0.0000000000,-0.0141721772,172.16.0.1:,40.0000000000,23.6209769065,745.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:47.340317,0.0020000000,12.5870000000,6.0000000000,35.7273023000,-78.6962747000,10.0000000000,0.0014030263,0.0016392615,0.0000000000,0.0000000000,0.0000000000,-0.0137586006,172.16.0.1:,43.0000000000,24.2975503843,811.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:48.295414,0.0020000000,12.5870000000,6.0000000000,35.7273023000,-78.6962747000,10.0000000000,0.0016713334,0.0018991178,0.0000000000,0.0000000000,0.0000000000,-0.0132235680,172.16.0.1:,47.0000000000,25.2464112776,955.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:49.246344,0.0025732972,12.5870000000,6.0000000000,35.7273023000,-78.6962747000,10.0000000000,0.0019413073,0.0021749949,0.0000000000,0.0000000000,-0.0114659433,-0.0126670062,172.16.0.1:,52.0000000000,26.1910990544,894.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:50.119137,0.0383965395,12.5870000000,6.0000000000,35.7273023000,-78.6962747000,10.0000000000,0.0019763426,0.0022072883,0.0000000000,0.0000000000,-0.1240003369,-0.0121655741,172.16.0.1:,56.0000000000,27.0581821245,950.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:50.862575,0.4625933412,12.5870000000,6.0000000000,35.7273023000,-78.6962747000,10.0000000000,-0.0004706626,-0.0004378156,0.0000000000,0.0000000000,-0.9369210372,-0.0120567745,172.16.0.1:,60.0000000000,27.7972009429,877.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:51.023466,0.5543957368,12.5870000000,6.0000000000,35.7273023000,-78.6962747000,10.0000000000,-0.0010002304,-0.0010102548,0.0000000000,0.0000000000,-1.1128489730,-0.0120332287,172.16.0.1:,61.0000000000,27.9571354300,837.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:51.222488,0.8209633934,12.5870000000,6.0000000000,35.7273023155,-78.6962747310,10.0000000000,-0.0004873270,-0.0004474251,0.0000000000,0.0000000000,-1.2917545704,-0.0121673834,172.16.0.1:,62.0000000000,28.1550053769,833.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:52.214425,2.4845873541,12.5870000000,6.0000000000,35.7273024141,-78.6962749141,10.0000000000,0.0031070356,0.0035272461,-0.0014110866,0.0014110866,-2.0805543313,-0.0107849275,172.16.0.1:,67.0000000000,29.1411086626,815.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:53.153293,4.7683318669,12.5870000000,6.0000000000,35.7273025000,-78.6962750000,10.0000000000,0.0032467854,0.0039650192,-0.0100000000,0.0107364896,-2.5026351041,0.0022881806,172.16.0.1:,72.0000000000,30.0736489593,736.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:53.513830,5.6738120414,12.5870000000,6.0000000000,35.7273025000,-78.6962750000,10.0000000000,0.0031981359,0.0040186879,-0.0100000000,0.0143154626,-2.4668453739,0.0022768018,172.16.0.1:,73.0000000000,30.4315462614,888.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:54.673948,8.5568305616,12.5870000000,6.0000000000,35.7273025000,-78.6962750000,10.0000000000,0.0036213214,0.0036679971,-0.0100000000,0.0200000000,-2.4216801177,0.0024196015,172.16.0.1:,79.0000000000,31.5840058858,825.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:54.973350,9.2931809424,12.5870000000,6.0000000000,35.7273025000,-78.6962750000,10.0000000000,0.0038763763,0.0034458258,-0.0100000000,0.0200000000,-2.4276328290,0.0025015896,172.16.0.1:,80.0000000000,31.8816414480,920.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:55.640419,10.9448480822,12.5870000000,6.0000000000,35.7273025000,-78.6962749456,10.0000000000,0.0033083587,0.0032989261,-0.0100000000,0.0200000000,-2.4354419226,0.0025007451,172.16.0.1:,84.0000000000,32.5441922636,751.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:57.067439,14.5005450888,12.5870000000,6.0000000000,35.7273025000,-78.6962748034,10.0000000000,0.0026875183,0.0018577538,-0.0100000000,0.0103375496,-2.4400000000,0.0023036080,172.16.0.1:,90.0000000000,33.9662450395,962.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:57.205460,14.8441343409,12.5870000000,6.0000000000,35.7273025000,-78.6962748000,10.0000000000,0.0027334456,0.0018794528,-0.0100000000,0.0089638771,-2.4400000000,0.0023291967,172.16.0.1:,91.0000000000,34.1036122914,896.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:57.610524,15.8514463810,12.5870000000,6.0000000000,35.7273025000,-78.6962748000,10.0000000000,0.0029201400,0.0021528483,-0.0100000000,0.0049362400,-2.4400000000,0.0024516317,172.16.0.1:,93.0000000000,34.5063760020,889.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:57.941325,16.6740819051,12.5870000000,6.0000000000,35.7273025000,-78.6962748000,10.0000000000,0.0030726066,0.0023761207,-0.0100000000,0.0016470136,-2.4400000000,0.0025516200,172.16.0.1:,95.0000000000,34.8352986426,816.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:58.533546,18.0905870341,12.5870000000,6.0000000000,35.7273025000,-78.6962748000,10.0000000000,0.0031136415,0.0028363618,-0.0100000000,0.0021479304,-2.3175679689,0.0025748173,172.16.0.1:,98.0000000000,35.2147930370,804.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:58.635391,18.3304304673,12.5870000000,6.0000000000,35.7273025000,-78.6962748000,10.0000000000,0.0031052113,0.0029195518,-0.0100000000,0.0026607451,-2.2883375313,0.0025684021,172.16.0.1:,99.0000000000,35.2660745066,702.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:59.038359,19.2794142320,12.5870000000,6.0000000000,35.7273025000,-78.6962748000,10.0000000000,0.0030718561,0.0032487078,-0.0100000000,0.0046897888,-2.1726820372,0.0025430195,172.16.0.1:,101.0000000000,35.4689788822,701.0000000000,64.0000000000,64.0000000000
2026-01-20 17:44:59.557409,20.5017691825,12.5870000000,6.0000000000,35.7273025000,-78.6962748000,10.0000000000,0.0030288922,0.0036726829,-0.0100000000,0.0073033337,-2.0237099778,0.0025103250,172.16.0.1:,103.0000000000,35.7303333723,813.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:00.009574,21.5666106755,12.5870000000,6.0000000000,35.7273025000,-78.6962748000,10.0000000000,0.0029914647,0.0040420243,-0.0100000000,0.0095800955,-1.8939345553,0.0024818435,172.16.0.1:,105.0000000000,35.9580095522,863.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:00.206388,21.9466949167,12.5870000000,6.0000000000,35.7273025000,-78.6962748113,10.0000000000,0.0030047794,0.0041072717,-0.0100000000,0.0100000000,-1.8100871964,0.0024278952,172.16.0.1:,106.0000000000,36.1130430257,852.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:00.405362,22.2689499267,12.5870000000,6.0000000000,35.7273025000,-78.6962748311,10.0000000000,0.0030402468,0.0041022361,-0.0100000000,0.0100000000,-1.7049824855,0.0023424691,172.16.0.1:,107.0000000000,36.3113538010,848.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:00.619803,22.6162550539,12.5870000000,6.0000000000,35.7273025000,-78.6962748525,10.0000000000,0.0030784712,0.0040968090,-0.0100000000,0.0100000000,-1.5917075824,0.0022504025,172.16.0.1:,109.0000000000,36.5250800332,654.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:01.103785,23.3960838575,12.5870000000,6.0000000000,35.7273025000,-78.6962749000,10.0000000000,0.0031670140,0.0040834927,-0.0100000000,0.0100743002,-1.3360620915,0.0020467951,172.16.0.1:,111.0000000000,37.0074300161,737.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:01.420436,23.7385763687,12.5870000000,6.0000000000,35.7273025000,-78.6962749000,10.0000000000,0.0033197323,0.0040302399,-0.0100000000,0.0132222093,-1.1692229086,0.0020880378,172.16.0.1:,112.0000000000,37.3222209271,853.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:01.682778,24.0223279356,12.5870000000,6.0000000000,35.7273025000,-78.6962749000,10.0000000000,0.0034462579,0.0039861205,-0.0100000000,0.0158302200,-1.0309983402,0.0021222071,172.16.0.1:,115.0000000000,37.5830219997,512.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:02.770008,24.8210516267,12.5870000000,6.0000000000,35.7273025000,-78.6962749000,10.0000000000,0.0034210967,0.0040316665,-0.0100000000,0.0200000000,-0.4036650728,0.0023702727,172.16.0.1:,119.0000000000,38.6661228315,793.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:03.009570,24.9448352951,12.5870000000,6.0000000000,35.7273025000,-78.6962749000,10.0000000000,0.0033394997,0.0040733109,-0.0100000000,0.0200000000,-0.2578966603,0.0024396654,172.16.0.1:,120.0000000000,38.9050874422,828.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:04.074266,24.9757019730,12.5870000000,6.0000000000,35.7273025000,-78.6962749000,10.0000000000,0.0033479634,0.0037753626,-0.0196305405,0.0200000000,0.0311329729,0.0024622307,172.16.0.1:,125.0000000000,39.9630540538,877.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:04.363718,24.9692412044,12.5870000000,6.0000000000,35.7273025000,-78.6962749000,10.0000000000,0.0034509028,0.0036891646,-0.0200000000,0.0200000000,0.0199694066,0.0024094804,172.16.0.1:,126.0000000000,40.2503824172,962.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:05.085605,24.9527611668,12.5870000000,6.0000000000,35.7273025000,-78.6962749000,10.0000000000,0.0037409989,0.0034770163,-0.0200000000,0.0200000000,-0.0373524632,0.0022590726,172.16.0.1:,130.0000000000,40.9669057897,871.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:05.314339,24.9521941327,12.5870000000,6.0000000000,35.7273025000,-78.6962749000,10.0000000000,0.0036373136,0.0034554209,-0.0200000000,0.0200000000,-0.0400000000,0.0023097367,172.16.0.1:,131.0000000000,41.1941326537,901.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:05.705460,24.9525827327,12.5870000000,6.0000000000,35.7273025000,-78.6962749000,10.0000000000,0.0034029438,0.0034318068,-0.0200000000,0.0200000000,-0.0400000000,0.0024250583,172.16.0.1:,134.0000000000,41.5827326858,680.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:06.193282,24.9529325622,12.5870000000,6.0000000000,35.7273025337,-78.6962750079,10.0000000000,-0.0040500123,-0.0152829584,-0.0004430399,-0.0305783450,-0.0379768662,0.0036811563,172.16.0.1:,136.0000000000,42.0674377934,768.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:07.075414,24.9520557628,12.5870000000,6.0000000000,35.7273029721,-78.6962764108,10.0000000000,-0.0976784160,-0.2582752461,0.2538288023,-0.6881779371,-0.0116728825,0.0184024706,172.16.0.1:,140.0000000000,42.9442372495,838.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:07.518580,24.9496829310,12.5870000000,6.0000000000,35.7273056646,-78.6962846484,10.0000000000,-0.1101220784,-0.2960948484,0.6330074752,-1.6375186880,-0.0177235633,0.0199035373,172.16.0.1:,142.0000000000,43.3861781651,869.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:07.613505,24.9491146842,12.5870000000,6.0000000000,35.7273063181,-78.6962866467,10.0000000000,-0.1117134841,-0.3015799126,0.7220328023,-1.8600820058,-0.0196177192,0.0200420558,172.16.0.1:,143.0000000000,43.4808859599,760.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:07.894315,24.9474336806,12.5870000000,6.0000000000,35.7273082513,-78.6962925582,10.0000000000,-0.1164212257,-0.3178059847,0.9853900416,-2.5184751039,-0.0252210647,0.0204518251,172.16.0.1:,144.0000000000,43.7610532357,835.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:08.126394,24.9460443930,12.5870000000,6.0000000000,35.7273098489,-78.6962974439,10.0000000000,-0.1203120006,-0.3312162353,1.2030450951,-3.0626127379,-0.0298520233,0.0207904843,172.16.0.1:,145.0000000000,43.9926011650,867.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:08.740426,24.9514220190,12.5870000000,6.0000000000,35.7273182138,-78.6963235654,10.0000000000,-0.0898460835,-0.2599442208,1.5172477433,-3.8390826599,-0.0300000000,0.0117009579,172.16.0.1:,148.0000000000,44.6024465555,875.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:09.309436,24.9551678266,12.5870000000,6.0000000000,35.7273264188,-78.6963491249,10.0000000000,-0.0680095990,-0.2109317537,1.7367826590,-4.3819566475,-0.0283217341,0.0061816597,172.16.0.1:,151.0000000000,45.1678265901,840.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:09.552383,24.9554095087,12.5870000000,6.0000000000,35.7273303340,-78.6963612573,10.0000000000,-0.0656334308,-0.2084873563,1.7609508656,-4.4423771639,-0.0259049134,0.0068815418,172.16.0.1:,153.0000000000,45.4095086556,678.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:09.903338,24.9557586363,12.5870000000,6.0000000000,35.7273359899,-78.6963787835,10.0000000000,-0.0622008802,-0.2049562434,1.7958636268,-4.5296590671,-0.0224136373,0.0078925733,172.16.0.1:,154.0000000000,45.7586362683,826.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:11.220516,24.9646871520,12.5870000000,6.0000000000,35.7273579567,-78.6964468133,10.0000000000,-0.0573028089,-0.1969458183,1.8400000000,-4.6817178800,-0.0194273733,0.0040097298,172.16.0.1:,160.0000000000,47.0572626681,931.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:11.337447,24.9659110329,12.5870000000,6.0000000000,35.7273600169,-78.6964532488,10.0000000000,-0.0571188289,-0.1964332483,1.8400000000,-4.6847775822,-0.0184074726,0.0041550873,172.16.0.1:,161.0000000000,47.1592527384,844.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:11.587437,24.9685276070,12.5870000000,6.0000000000,35.7273644215,-78.6964670077,10.0000000000,-0.0567254922,-0.1953374086,1.8400000000,-4.6913190175,-0.0162269942,0.0044658518,172.16.0.1:,162.0000000000,47.3773005827,890.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:12.649332,24.9787795441,12.5870000000,6.0000000000,35.7273828023,-78.6965244713,10.0000000000,-0.0553125481,-0.1916162863,1.8365255698,-4.6995767094,-0.0100000000,0.0052463156,172.16.0.1:,167.0000000000,48.3474430184,943.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:12.872294,24.9805605131,12.5870000000,6.0000000000,35.7273865201,-78.6965361144,10.0000000000,-0.0551269536,-0.1912372036,1.8342993587,-4.6928980760,-0.0100000000,0.0051777466,172.16.0.1:,168.0000000000,48.5700641322,962.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:13.061406,24.9820710970,12.5870000000,6.0000000000,35.7273896734,-78.6965459898,10.0000000000,-0.0549695358,-0.1909156730,1.8324111287,-4.6872333861,-0.0100000000,0.0051195877,172.16.0.1:,169.0000000000,48.7588871309,947.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:13.741352,24.9873381184,12.5870000000,6.0000000000,35.7274007707,-78.6965806619,10.0000000000,-0.0501749690,-0.1782523079,1.8208960408,-4.6557227754,-0.0069653469,0.0042308787,172.16.0.1:,172.0000000000,49.3034653072,1016.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:14.049581,24.9896847313,12.5870000000,6.0000000000,35.7274057413,-78.6965961709,10.0000000000,-0.0469458151,-0.1696389028,1.8144961873,-4.6386564996,-0.0048320624,0.0036583448,172.16.0.1:,174.0000000000,49.5167937550,923.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:14.216435,24.9909550249,12.5870000000,6.0000000000,35.7274084320,-78.6966045664,10.0000000000,-0.0451977749,-0.1649762021,1.8110317502,-4.6294180004,-0.0036772501,0.0033484146,172.16.0.1:,175.0000000000,49.6322749949,887.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:14.898305,24.9954491392,12.5870000000,6.0000000000,35.7274192158,-78.6966382467,10.0000000000,-0.0325397739,-0.1306945057,1.7416119066,-4.4547783318,0.0000000000,0.0016975548,172.16.0.1:,178.0000000000,50.1497130600,952.0000000000,64.0000000000,64.0000000000
2026-01-20 17:45:15.725304,24.9979161800,12.5870000000,6.0000000000,35.7274313865,-78.6966764036,10.0000000000,0.0064139107,-0.0239451902,1.4208965957,-3.6571017894,0.0000000000,-0.0019494266,172.16.0.1:,185.0000000000,50.9720600110,360.0000000000,64.0000000000,64.0000000000
